entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Transformer distillation,1,Transformer Layer Distillation,49,0.9180212616920471
Transformer distillation,1,Transformer-based distillation,86,0.9511079788208008
Knowledge distillation (KD),2,Knowledge Distillation (KD),18,1.0000001192092896
Weights pruning,12,Weights Pruning,15,1.0
Attention matrices,22,Attention matrix A,45,0.892087459564209
Data augmentation,24,Data Augmentation (DA),73,0.9258519411087036
Task-Specific Dataset,35,Task-specific datasets,60,0.9300234317779541
NLP Tasks,40,NLP tasks,58,1.0
Embedding-layer distillation,46,Embedding-Layer Distillation,50,1.0
Prediction-layer distillation,47,Prediction-Layer Distillation,51,1.0000001192092896
Prediction-layer distillation,47,Prediction Layer Distillation,100,0.9547896385192871
Transformer Layer Distillation,49,Transformer-based distillation,86,0.8829796314239502
Prediction-Layer Distillation,51,Prediction Layer Distillation,100,0.9547896385192871
Task-specific distillation,53,Task-specific Distillation (TD),71,0.9535990953445435
General distillation,54,General Distillation (GD),72,0.8972367644309998
Question answering tasks,90,Question Answering (QA) tasks,108,0.8904993534088135
Epochs for intermediate layer distillation (general),112,Epochs for intermediate layer distillation (task-specific),113,0.9554147124290466
Batch size for intermediate layer distillation (task-specific),114,Batch size for prediction layer distillation (task-specific),117,0.886364758014679
Learning rate for intermediate layer distillation (task-specific),115,Learning rate for prediction layer distillation (task-specific),118,0.9266222715377808
Learning rate for prediction layer distillation (task-specific),118,Learning rate for prediction-layer distillation on original training dataset,120,0.9203607439994812
Epochs for CoLA task,119,Epochs for CoLA,122,0.8968480825424194
Knowledge transfer,125,Knowledge Transfer Process,126,0.9098733067512512
Nodes: Knowledge distillation (KD)<==>Knowledge Distillation (KD)
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,"A method to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,0.900815486907959
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,A method used to transfer knowledge from a larger model (teacher) to a smaller model (student).,2,0.9302714467048645
Nodes: Task-specific distillation<==>Task-specific Distillation (TD)
A component of TinyBERT learning.,1,A key procedure in the two-stage TinyBERT learning framework.,0,0.8939491510391235
Nodes: General distillation<==>General Distillation (GD)
A component of TinyBERT learning.,1,A key procedure in the two-stage TinyBERT learning framework.,0,0.8939491510391235
Nodes: Batch size for intermediate layer distillation (task-specific)<==>Batch size for prediction layer distillation (task-specific)
"The batch size used for intermediate layer distillation on the augmented dataset in the task-specific distillation setup, which is 32 for tasks with less than 100K training examples, and 256 for tasks like MNLI, QQP, and QNLI.",0,"The batch size used for prediction layer distillation in the task-specific distillation setup, which is 32.",0,0.8830239176750183
Nodes: Learning rate for intermediate layer distillation (task-specific)<==>Learning rate for prediction layer distillation (task-specific)
"The learning rate used for intermediate layer distillation on the augmented dataset in the task-specific distillation setup, which is 5e-5.",0,"The learning rate used for prediction layer distillation in the task-specific distillation setup, which is 3e-5.",0,0.9148684144020081
Nodes: Epochs for CoLA task<==>Epochs for CoLA
"The number of epochs used for intermediate layer distillation for the CoLA task, which is 50.",0,The number of epochs (50) used for intermediate layer distillation for the CoLA task.,0,0.8967729806900024
