entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Inference speed,1,Inference Speed,8,1.0000001192092896
Convolutional Neural Networks (CNN),3,Convolutional Neural Networks (CNNs),43,0.9700841307640076
Model size,11,Model Size,23,1.0
Classification speed,12,Classification Speed,55,1.000000238418579
Sparse CNNs,14,Sparse CNN,28,0.9367862939834595
Holistic optimization,27,Holistic Optimization,45,1.0
Images per second,35,Images Per Second,62,1.0
FC Decay Multiplier 1,59,FC Decay Multiplier 0.1,60,0.9674803018569946
FC Decay Multiplier 1,59,FC Decay Multiplier 0.01,61,0.9434949159622192
Nodes: Model size<==>Model Size
"A key performance indicator for CNNs, representing the amount of memory required to store the model's parameters.",2,"A key performance indicator (KPI) for CNNs, representing the number of parameters in the model, which affects storage and computational requirements.",1,0.9025295972824097
"A key performance indicator for CNNs, representing the amount of memory required to store the model's parameters.",2,"The amount of memory required to store the model's parameters, a key performance indicator (KPI) in CNN optimization.",3,0.8853735327720642
"A key performance indicator (KPI) for CNNs, representing the amount of memory the model occupies, and a target for reduction.",3,"A key performance indicator (KPI) for CNNs, representing the number of parameters in the model, which affects storage and computational requirements.",1,0.8911578059196472
Nodes: Sparse CNNs<==>Sparse CNN
CNNs that incorporate sparsity to reduce model size and accelerate computation.,1,Convolutional Neural Networks optimized for sparsity to reduce model size and improve classification speed.,0,0.8594300150871277
CNNs that incorporate sparsity to reduce model size and accelerate computation.,2,Convolutional Neural Networks optimized for sparsity to reduce model size and improve classification speed.,0,0.8594300150871277
CNNs that utilize sparsity to reduce model size and accelerate classification speed.,3,Convolutional Neural Networks optimized for sparsity to reduce model size and improve classification speed.,0,0.8895115256309509
CNNs that utilize sparsity to reduce model size and accelerate classification speed.,3,A Convolutional Neural Network with sparsity applied to reduce model size and accelerate classification speed.,1,0.851947009563446
Nodes: FC Decay Multiplier 1<==>FC Decay Multiplier 0.1
A multiplier applied to the weight decay parameter for fully connected layers.,0,A multiplier applied to the weight decay parameter for fully connected layers.,0,1.0
Nodes: FC Decay Multiplier 1<==>FC Decay Multiplier 0.01
A multiplier applied to the weight decay parameter for fully connected layers.,0,A multiplier applied to the weight decay parameter for fully connected layers.,0,1.0
