entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
human detection,2,Human Detection,18,1.0000001192092896
human detection,2,Human detection,21,1.0000001192092896
pose estimation,3,Pose Estimation,19,1.0
pose estimation,3,Pose estimation,22,1.0
person Re-identification (Re-ID),4,Person Re-identification (Re-ID),20,1.0000001192092896
scale variation problem,6,Scale variation problem,25,1.0
occlusion-aware strategy,8,Occlusion-aware strategy,23,1.0000001192092896
Human Detection,18,Human detection,21,1.0000001192092896
Pose Estimation,19,Pose estimation,22,1.0
Region Proposal Network (RPN),26,Region Proposal Networks (RPN),31,0.9614205360412598
Nodes: human detection<==>Human Detection
The process of identifying and locating humans within an image or video.,0,The task of identifying and locating human figures within an image or video frame.,0,0.8949481248855591
Nodes: human detection<==>Human detection
The process of identifying and locating humans within an image or video.,0,The process of identifying and locating human figures within an image or video frame.,0,0.9406296014785767
Nodes: pose estimation<==>Pose estimation
"The process of estimating the positions of keypoints (e.g., joints) on a human body within an image or video.",0,"The process of identifying and locating keypoints (e.g., joints) on a human figure within an image or video frame.",0,0.9535554051399231
"The process of estimating the positions of keypoints (e.g., joints) on a human body within an image or video.",0,The process of estimating the pose of a human in an image or video.,1,0.8508120179176331
Nodes: person Re-identification (Re-ID)<==>Person Re-identification (Re-ID)
The task of identifying and re-identifying individuals across different camera views or time instances.,0,The task of identifying and re-identifying individuals across different camera views or time instances.,3,1.0000001192092896
Nodes: scale variation problem<==>Scale variation problem
"A performance bottleneck in unified pose estimation, caused by variations in the size of objects in an image.",0,"A performance bottleneck in unified pose estimation, caused by the varying sizes of objects in an image.",0,0.9907452464103699
Nodes: occlusion-aware strategy<==>Occlusion-aware strategy
A strategy used in pose tracking that utilizes pose information to infer occlusion states and improve Re-ID performance.,0,A strategy for pose tracking that utilizes pose information to infer occlusion states and improve Re-ID performance.,0,0.9166642427444458
A strategy used in pose tracking that utilizes pose information to infer occlusion states and improve Re-ID performance.,0,"A strategy used for pose tracking, leveraging pose information to infer occlusion states and improve Re-ID performance.",1,0.9555796384811401
A strategy used in pose tracking that utilizes pose information to infer occlusion states and improve Re-ID performance.,0,"A strategy employed by FastPose for pose tracking, using pose information to infer occlusion states and improve Re-ID performance.",2,0.8899099826812744
Nodes: Human Detection<==>Human detection
The task of identifying and locating human figures within an image or video frame.,0,The process of identifying and locating human figures within an image or video frame.,0,0.9578855037689209
