entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Concurrent Activity Recognition,0,Concurrent activity recognition,19,0.9999999403953552
Feature-to-Activity Attention,1,Feature-to-activity attention,40,1.0
Volleyball Dataset,4,Volleyball dataset,26,1.0
Charades Dataset,5,Charades dataset,27,1.0
Feature Extraction,6,Feature extraction,30,1.0
Non-local neural network,24,Non-local Neural Network,47,1.0000001192092896
VGG net,25,VGG Net,56,1.0000001192092896
action VLAD,33,Action VLAD,48,1.000000238418579
Nodes: Concurrent Activity Recognition<==>Concurrent activity recognition
The objective of identifying multiple activities happening simultaneously within a video.,0,The objective of identifying multiple activities happening simultaneously within a video.,0,1.0
The objective of identifying multiple activities happening simultaneously within a video.,0,The task of identifying multiple activities happening simultaneously in a video.,1,0.9392221570014954
"The overall objective of the proposed system, which is to identify multiple activities happening simultaneously in a video.",1,The objective of identifying multiple activities happening simultaneously within a video.,0,0.9188806414604187
"The overall objective of the proposed system, which is to identify multiple activities happening simultaneously in a video.",1,The task of identifying multiple activities happening simultaneously in a video.,1,0.8813143968582153
Nodes: Volleyball Dataset<==>Volleyball dataset
"A dataset used to evaluate the concurrent activity recognition system, containing 9 activities.",0,A dataset used for evaluating concurrent activity recognition methods.,0,0.9417960047721863
Nodes: Charades Dataset<==>Charades dataset
"A dataset used to evaluate the concurrent activity recognition system, containing 157 activities.",0,A dataset used for evaluating concurrent activity recognition methods.,0,0.9434820413589478
Nodes: Feature Extraction<==>Feature extraction
The process of identifying and selecting the most relevant features from video data for activity recognition.,0,The process of identifying and extracting relevant features from video data for activity recognition.,0,0.9565354585647583
