entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Human detection,0,human detection,29,0.9999999403953552
Human detection,0,Human Detection,36,0.9999999403953552
Pose estimation,1,pose estimation,17,1.0000001192092896
Pose estimation,1,Pose Estimation,37,1.0000001192092896
Person re-identification (Re-ID),2,person Re-ID,30,0.9219737648963928
Person re-identification (Re-ID),2,Person Re-ID,38,0.9219737648963928
Multi-task network (MTN),3,multi-task network (MTN),31,0.9999998807907104
Multi-task network (MTN),3,MTN (Multi-task network),76,0.9703942537307739
Multi-task network (MTN),3,MTN (Multi-task Network),125,0.9703942537307739
Scale variation problem,4,scale variation problem,84,1.0
Scale variation problem,4,Scale Variation Problem,89,1.0
Scale-normalized image and feature pyramids (SIFP),5,Scale-normalized image and feature pyramid (SIFP),39,0.9812367558479309
Scale-normalized image and feature pyramids (SIFP),5,SIFP (Scale-normalized image pyramid and feature pyramid),77,0.9117076396942139
Scale-normalized image and feature pyramids (SIFP),5,SIFP (Scale-normalized Image and Feature Pyramid),126,0.9133301973342896
Pose tracking,6,pose tracking,28,1.0000001192092896
Pose tracking,6,Pose Tracking,113,1.0000001192092896
ResNet-18,8,ResNet18,115,0.9182283878326416
pose estimation,17,Pose Estimation,37,1.0000001192092896
multi-person pose estimation,21,Multi-person pose estimation,49,1.0
multi-person pose estimation,21,Multi-person pose tracking,50,0.8976293206214905
Backbones,26,backbones,27,1.0000001192092896
pose tracking,28,Pose Tracking,113,1.0000001192092896
human detection,29,Human Detection,36,0.9999999403953552
person Re-ID,30,Person Re-ID,38,1.0
multi-task network (MTN),31,MTN (Multi-task network),76,0.9703942537307739
multi-task network (MTN),31,MTN (Multi-task Network),125,0.9703942537307739
articulated multi-person pose tracking,32,Articulated multi-person pose tracking,44,0.9999998211860657
articulated multi-person pose tracking,32,Multi-person pose tracking,50,0.932043194770813
top-down pose estimation methods,33,Top-down pose estimation,55,0.9169116616249084
Scale-normalized image and feature pyramid (SIFP),39,SIFP (Scale-normalized image pyramid and feature pyramid),77,0.9508403539657593
Scale-normalized image and feature pyramid (SIFP),39,SIFP (Scale-normalized Image and Feature Pyramid),126,0.9567608833312988
Unified top-down pose estimation,40,Top-down pose estimation,55,0.9267035722732544
Articulated multi-person pose tracking,44,Multi-person pose tracking,50,0.932043194770813
Multi-person pose estimation,49,Multi-person pose tracking,50,0.8976293206214905
Object detection,65,Object Detection,73,0.9999998807907104
Face detection,66,Face Detection,74,1.0
Fast R-CNN,67,Faster R-CNN,68,0.907331645488739
MTN (Multi-task network),76,MTN (Multi-task Network),125,1.0
SIFP (Scale-normalized image pyramid and feature pyramid),77,Image pyramid and feature pyramid (SIFP),107,0.8848806619644165
SIFP (Scale-normalized image pyramid and feature pyramid),77,SIFP (Scale-normalized Image and Feature Pyramid),126,0.9833215475082397
scale variation problem,84,Scale Variation Problem,89,1.0
Person Search Datasets,105,Person search datasets,106,0.9999998807907104
PoseTrack dataset,114,PoseTrack Dataset,119,1.0000001192092896
Nodes: Human detection<==>human detection
The task of identifying and locating humans within an image or video.,0,The task of identifying the presence and location of humans in an image or video.,0,0.9385839104652405
The task of identifying and locating humans within an image or video.,0,The task of identifying and locating humans within images.,1,0.9182944297790527
Nodes: Human detection<==>Human Detection
