entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Model size,3,Model Size,50,1.0
Image recognition,4,Image Recognition,19,1.000000238418579
Video analytics,5,Video Analytics,20,1.0000001192092896
Autonomous driving,6,Autonomous Driving,21,0.9999999403953552
Mobile devices,8,Mobile Devices,13,1.0000001192092896
Data centers,9,Data Centers,14,1.0000001192092896
Data centers,9,Data Center Servers,18,0.9061626195907593
Data Centers,14,Data Center Servers,18,0.9061626195907593
Convolution layers,24,Convolution Layers,59,1.0000001192092896
Fully connected layers,25,Fully Connected Layers,54,1.0000001192092896
Classification speed,26,Classification Speed,55,1.0000001192092896
Arithmetic intensity,31,Arithmetic Intensity,49,1.0
Sparse Convolution Methods,34,Sparse convolution,39,0.900280237197876
Sparse Convolution Methods,34,Sparse Convolution,53,0.900280237197876
Sparse convolution,39,Sparse Convolution,53,0.9999999403953552
Nodes: Data Centers<==>Data Center Servers
"Platforms where CNN models are deployed, often for large-scale classification tasks.",0,Platforms where CNN models are deployed.,0,0.8859021663665771
Nodes: Convolution layers<==>Convolution Layers
Layers in a CNN that perform convolution operations.,1,Layers in a CNN that perform convolution operations.,0,1.0
Nodes: Fully connected layers<==>Fully Connected Layers
Layers in a neural network where each neuron is connected to all neurons in the previous layer.,1,Layers in a neural network where each neuron is connected to all neurons in the previous layer.,0,1.0000001192092896
Nodes: Arithmetic intensity<==>Arithmetic Intensity
"A measure of the ratio of arithmetic operations to memory accesses, relevant to the efficiency of sparse convolution.",0,"A measure of the ratio of arithmetic operations to memory accesses in a computation, which influences the performance of sparse convolution.",0,0.9732990264892578
