entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
General Distillation (GD),1,General Distillation,68,0.8972367644309998
Task-specific Distillation (TD),2,Task-specific Distillation,26,0.9535990357398987
Attention matrices,21,Attention matrix,31,0.9457842111587524
Transformer distillation,24,Transformer Distillation,35,0.9999999403953552
Transformer distillation,24,Transformer-layer distillation,55,0.9141109585762024
Prediction-layer distillation,30,Prediction Layer Distillation,67,0.9547896385192871
Transformer Distillation,35,Transformer-layer distillation,55,0.9141109585762024
Nodes: General Distillation (GD)<==>General Distillation
"A stage in the two-stage learning framework, used during pre-training.",1,"The first stage of the two-stage learning framework, performed during pre-training.",0,0.9349730014801025
"A stage in the two-stage learning framework, used during pre-training.",9,"The first stage of the two-stage learning framework, performed during pre-training.",0,0.9349730014801025
Nodes: Task-specific Distillation (TD)<==>Task-specific Distillation
"The second stage of TinyBERT's two-stage learning framework, performed during fine-tuning.",0,"The second stage of the two-stage learning framework, performed during fine-tuning.",1,0.9093883633613586
"A stage in the two-stage learning framework, used during fine-tuning.",1,"The second stage of the two-stage learning framework, performed during fine-tuning.",1,0.9198521971702576
"The second stage of the two-stage learning framework in TinyBERT, used during fine-tuning for specific tasks.",3,"The second stage of the two-stage learning framework, performed during fine-tuning.",1,0.8688738942146301
"A stage in the two-stage learning framework, used during fine-tuning.",9,"The second stage of the two-stage learning framework, performed during fine-tuning.",1,0.9198521971702576
