entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
unsupervised clustering,5,Unsupervised Clustering,24,0.9999999403953552
supervised partitioning,6,Supervised Partitioning,25,1.0
zero-shot-like visual generalization,7,Zero-shot-like visual generalization,26,1.0000001192092896
zero-shot-like object classification,33,Zero-shot-like object classification performance,41,0.916443943977356
Word embeddings,34,word embeddings,44,1.0
Nodes: unsupervised clustering<==>Unsupervised Clustering
An evaluation task used to assess the ability of ViCo to capture similarities and differences between visual concepts.,0,One of the tasks used to evaluate ViCo's ability to capture similarities and differences between visual concepts.,0,0.9230391383171082
Nodes: supervised partitioning<==>Supervised Partitioning
An evaluation task used to assess the ability of ViCo to capture similarities and differences between visual concepts.,0,Another task used to evaluate ViCo's ability to capture similarities and differences between visual concepts.,0,0.958604633808136
Nodes: zero-shot-like visual generalization<==>Zero-shot-like visual generalization
An evaluation task used to assess the ability of ViCo to capture similarities and differences between visual concepts.,0,A third task used to evaluate ViCo's ability to capture similarities and differences between visual concepts.,0,0.9571475386619568
