entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Sentiment Analysis,2,Sentiment analysis,34,1.0000001192092896
Transfer Learning,8,Transfer learning,26,0.9999999403953552
Discriminative fine-tuning,13,Discriminative Fine-tuning,19,0.9999999403953552
Slanted triangular learning rates,14,Slanted Triangular Learning Rates,20,1.0
Gradual unfreezing,15,Gradual Unfreezing,21,0.9999999403953552
GLoVe,18,GLoVE,31,1.0000001192092896
Nodes: Sentiment Analysis<==>Sentiment analysis
"The primary NLP task that FinBERT is designed to perform, predicting the sentiment of financial news articles.",2,"The primary task FinBERT is designed for, predicting the sentiment of financial news articles.",0,0.9259500503540039
Nodes: Transfer Learning<==>Transfer learning
A machine learning technique where a model trained on one task is adapted to a different but related task.,1,A machine learning technique where a model trained on one task is re-purposed on a second related task.,0,0.9140997529029846
Nodes: Discriminative fine-tuning<==>Discriminative Fine-tuning
Fine-tuning strategy used to mitigate catastrophic forgetting.,1,A fine-tuning strategy used to mitigate catastrophic forgetting.,1,0.9864558577537537
Nodes: Slanted triangular learning rates<==>Slanted Triangular Learning Rates
Fine-tuning strategy used to mitigate catastrophic forgetting.,1,A fine-tuning strategy used to mitigate catastrophic forgetting.,1,0.9864557981491089
Nodes: Gradual unfreezing<==>Gradual Unfreezing
Fine-tuning strategy used to mitigate catastrophic forgetting.,1,A fine-tuning strategy used to mitigate catastrophic forgetting.,1,0.9864557981491089
