entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
MTN (Multi-task Network),1,MTN (Multi-Task Network),27,1.000000238418579
Person re-identification (Re-ID),4,Person Re-ID,32,0.9219735860824585
Person re-identification (Re-ID),4,Re-ID (Re-identification),44,0.880129337310791
SIFP (Scale-normalized Image and Feature Pyramids),5,SIFP (Scale-normalized image pyramid and feature pyramid),28,0.9748291969299316
SIFP (Scale-normalized Image and Feature Pyramids),5,SIFP (Scale-normalized Image and Feature Pyramid),42,0.9854750037193298
FPN (Feature Pyramid Networks),10,FPN (Feature Pyramid Network),26,0.9878276586532593
Fast R-CNN,21,Faster R-CNN,22,0.907331645488739
SIFP (Scale-normalized image pyramid and feature pyramid),28,SIFP (Scale-normalized Image and Feature Pyramid),42,0.9833216071128845
MOTA of FlowTrack-152 with Flow,57,MOTA of FlowTrack-50,59,0.906596839427948
Nodes: Person re-identification (Re-ID)<==>Person Re-ID
The task of identifying and re-identifying individuals across different camera views or frames.,0,A task that aims to identify and re-identify persons across different camera views or time instances.,0,0.9087969064712524
Nodes: Person re-identification (Re-ID)<==>Re-ID (Re-identification)
The task of identifying and re-identifying individuals across different camera views or frames.,0,The task of identifying and re-identifying individuals across different camera views or time instances.,0,0.9602782130241394
Nodes: Fast R-CNN<==>Faster R-CNN
A method that jointly predicts the class and coordinates of objects in an image.,0,A method that jointly predicts the class and coordinates of objects in an image.,0,1.0000001192092896
Nodes: MOTA of FlowTrack-152 with Flow<==>MOTA of FlowTrack-50
"The MOTA (Multiple Object Tracking Accuracy) score achieved by FlowTrack-152 with Flow, which is 65.4 on PoseTrack val dataset.",0,"The MOTA (Multiple Object Tracking Accuracy) score achieved by FlowTrack-50, which is 62.9 on PoseTrack val dataset.",0,0.9844748377799988
