entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Faster R-CNN,6,Fast R-CNN,15,0.907331645488739
conv5_3,21,Conv3_3,22,0.8882864713668823
conv5_3,21,conv4_3,45,0.9089332818984985
conv5_3,21,conv5,49,0.9088695049285889
Conv3_3,22,conv4_3,45,0.922994077205658
Feature extraction,26,Feature Extraction,29,0.9999999403953552
conv1,27,conv4_3,45,0.8872796297073364
Input image resolution,40,Input Image Resolution,43,1.0
Nodes: conv5_3<==>conv4_3
The 13th layer in the VGG16 CNN architecture. The paper investigates its use as a feature map input to the Region Proposal Network.,4,"A feature map from the VGG16 CNN, specifically the 10th layer, used as input to the Region Proposal Network.",0,0.8878476023674011
The 13th layer in the VGG16 CNN architecture. The paper investigates its use as a feature map input to the Region Proposal Network.,4,The 10th layer in the VGG16 CNN architecture. The paper investigates its use as a feature map input to the Region Proposal Network.,1,0.9685431718826294
