entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
MTN (Multi-Task Network),0,MTN (Multi-task network),36,1.0000001192092896
MTN (Multi-Task Network),0,MTN (Multi-task Network),60,1.0000001192092896
Human Detection,1,Human detection,54,1.0
Pose Estimation,2,Pose estimation,19,0.9999999403953552
Person Re-identification (Re-ID),3,Person Re-ID,25,0.9219736456871033
SIFP (Scale-Normalized Image and Feature Pyramids),4,SIFP (Scale-normalized Image and Feature Pyramid),64,0.9854749441146851
Pose tracking,9,Pose Tracking Methods,45,0.9076017737388611
Occlusion-aware Strategy,24,Occlusion-aware strategy,65,1.0
Fast R-CNN,31,Faster R-CNN,32,0.9073317646980286
MTN (Multi-task network),36,MTN (Multi-task Network),60,1.0000001192092896
Nodes: Human Detection<==>Human detection
The process of identifying and locating humans within an image or video.,0,The task of identifying and locating human figures within images or videos.,0,0.8916687965393066
Nodes: Pose Estimation<==>Pose estimation
The process of estimating the position of key body joints in an image or video.,0,"The task of identifying the position of key points (e.g., joints) in an image.",3,0.8549991846084595
Nodes: Person Re-identification (Re-ID)<==>Person Re-ID
The task of identifying and tracking individuals across different camera views or time instances.,0,The task of re-identifying a person across different camera views or time instances.,1,0.8622446656227112
