entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Few-Shot Learning,8,Few-shot learning,23,1.0
Pre-trained weights,14,pre-trained weights,64,1.0000001192092896
Few-Shot Segmentation,16,Few-shot image segmentation,28,0.9538875818252563
Few-Shot Segmentation,16,Few-shot segmentation,45,1.0
Few-Shot Segmentation,16,few-shot segmentation,58,1.0
Few-shot image classification,20,Few-shot classification,30,0.9104080200195312
Semantic segmentation,22,Semantic Image Segmentation,31,0.8936657905578613
Semantic segmentation,22,semantic segmentation,61,1.000000238418579
Few-shot image segmentation,28,Few-shot segmentation,45,0.9538875818252563
Few-shot image segmentation,28,few-shot segmentation,58,0.9538875818252563
Semantic Image Segmentation,31,semantic segmentation,61,0.8936657905578613
Few-shot segmentation,45,few-shot segmentation,58,1.0
Binary Cross-Entropy (BCE),50,Binary Cross-Entropy,52,0.8959736227989197
Model III,59,Model II,66,0.8910993337631226
Model I,65,Model II,66,0.9066286087036133
Cell counting in medical image analysis,75,Cell Counting in Medical Image Analysis,84,1.0
Nodes: Few-Shot Learning<==>Few-shot learning
A machine learning approach where models are trained with a limited number of examples.,0,A machine learning paradigm where models learn from a limited number of examples.,0,0.9210144281387329
Nodes: Few-shot segmentation<==>few-shot segmentation
The task of segmenting images with limited training data.,0,The task of segmenting images with limited training data.,0,1.0
