entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Fully connected layers,4,fully connected layers,51,1.0000001192092896
Reduce CNN's size,11,CNN Size Reduction,13,0.9299695491790771
classification speed,20,Classification speed,39,1.0000001192092896
sparsity,21,Sparsity,31,1.0000001192092896
Sparse CNN,25,Sparse CNNs,84,0.9367863535881042
Reducing model size,26,model size reduction,52,0.9570523500442505
Sparse convolution,29,sparse convolution,49,1.0
Convolution layers,30,Convolution Layers,45,1.0
Convolution layers,30,convolution layers,50,1.0
Convolution Layers,45,convolution layers,50,1.0
fully connected (fc) layers,68,Fully Connected (FC) Layers,82,1.0000001192092896
weight decay,69,Weight Decay,80,1.0
FC decay multiplier 1,77,FC decay multiplier 0.1,78,0.9674802422523499
FC decay multiplier 1,77,FC decay multiplier 0.01,79,0.9434948563575745
FC decay multiplier 1,77,FC Decay Multiplier,81,0.9708371162414551
FC decay multiplier 0.1,78,FC decay multiplier 0.01,79,0.9807920455932617
FC decay multiplier 0.1,78,FC Decay Multiplier,81,0.9502505660057068
FC decay multiplier 0.01,79,FC Decay Multiplier,81,0.9316848516464233
Nodes: Convolution layers<==>convolution layers
Layers within a CNN that perform convolution operations.,1,Layers within a CNN that perform convolution operations.,0,0.9999999403953552
Layers within a CNN that perform convolution operations.,1,Layers in a CNN that perform convolution operations.,1,0.9825164675712585
Layers within a CNN that perform convolution operations.,1,Layers within a CNN that perform convolutional operations.,2,0.9797022342681885
Nodes: FC decay multiplier 1<==>FC decay multiplier 0.1
The value 1 used as a multiplier for the weight decay applied to fully connected (FC) layers.,0,The value 0.1 used as a multiplier for the weight decay applied to fully connected (FC) layers.,0,0.9742419719696045
Nodes: FC decay multiplier 1<==>FC decay multiplier 0.01
The value 1 used as a multiplier for the weight decay applied to fully connected (FC) layers.,0,The value 0.01 used as a multiplier for the weight decay applied to fully connected (FC) layers.,0,0.9484015703201294
Nodes: FC decay multiplier 0.1<==>FC decay multiplier 0.01
The value 0.1 used as a multiplier for the weight decay applied to fully connected (FC) layers.,0,The value 0.01 used as a multiplier for the weight decay applied to fully connected (FC) layers.,0,0.9910508990287781
