entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
word embeddings,11,Word embeddings,21,1.0
visual co-occurrences,12,Visual co-occurrences,22,1.0
Object-Hypernym,13,Object-Hypernym (oh),34,0.9181161522865295
Vis-w2v,18,vis-w2v,24,1.0000001192092896
Image retrieval,53,Image Retrieval,60,1.0
linear SVM,54,Linear SVM,61,1.0000001192092896
Nodes: word embeddings<==>Word embeddings
"Vector representations of words, used to capture semantic meaning and relationships.",0,"Vector representations of words, learned to capture semantic relationships.",0,0.8703814744949341
"Vector representations of words, used to capture semantic meaning and relationships.",0,"Vector representations of words, used to capture semantic relationships.",1,0.9627611637115479
"Vector representations of words, used to capture semantic meaning and relationships.",0,"Vector representations of words, used to capture semantic relationships.",2,0.9627611637115479
