entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Sentiment Analysis,3,Sentiment analysis,75,1.0
Financial PhraseBank,4,Financial Phrasebank,76,1.000000238418579
Text classification,10,text classification,23,0.9999999403953552
Text classification,10,Text Classification,40,0.9999999403953552
GloVe,19,GLoVe,30,1.0
GloVe,19,GLoVE,35,1.0
text classification,23,Text Classification,40,0.9999999403953552
question answering,25,Question Answering,41,1.0
question answering,25,Question answering,81,1.0
Discriminative Fine-tuning,26,Discriminative fine-tuning,56,0.9999999403953552
Discriminative Fine-tuning,26,Discriminative finetuning,87,0.8925538659095764
Slanted Triangular Learning Rates,27,Slanted triangular learning rates,55,0.9999999403953552
Slanted Triangular Learning Rates,27,Slanted triangular learning rate,84,0.9697095155715942
Gradual Unfreezing,28,Gradual unfreezing,57,1.0
Gradual Unfreezing,28,Gradual unfreezing (GU),78,0.8853999376296997
GLoVe,30,GLoVE,35,1.0
Question Answering,41,Question answering,81,1.0
Slanted triangular learning rates,55,Slanted triangular learning rate,84,0.9697095155715942
Discriminative fine-tuning,56,Discriminative finetuning,87,0.8925538659095764
Gradual unfreezing,57,Gradual unfreezing (GU),78,0.8853999376296997
Financial PhraseBank dataset,58,Financial PhraseBank dataset classification task,73,0.8805328607559204
Slanted triangular learning rate (STL),77,Slanted triangular learning rate,84,0.8859787583351135
Nodes: Sentiment Analysis<==>Sentiment analysis
The task of automatically determining the emotional tone or opinion expressed in a text.,0,The task of determining the emotional tone or attitude expressed in a piece of text.,0,0.9121549725532532
Nodes: Financial PhraseBank<==>Financial Phrasebank
A dataset used for financial sentiment analysis.,0,A dataset used for sentiment analysis in the financial domain.,0,0.9746309518814087
A dataset used for evaluating sentiment analysis models in the financial domain.,1,A dataset used for sentiment analysis in the financial domain.,0,0.9484204053878784
A dataset used for sentiment analysis of financial news.,2,A dataset used for sentiment analysis in the financial domain.,0,0.9581418037414551
Nodes: Text classification<==>text classification
The task of categorizing text into predefined classes or categories.,0,The task of categorizing text into predefined classes or categories.,0,1.0
Nodes: Discriminative fine-tuning<==>Discriminative finetuning
A fine-tuning approach where different layers of a neural network are trained with different learning rates.,0,A fine-tuning technique where different layers of the model are trained with different learning rates.,0,0.9258340001106262
