entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Few-shot segmentation,5,Few-shot image segmentation,24,0.9538875222206116
Few-shot segmentation,5,Few-shot semantic segmentation,91,0.8894989490509033
Few-shot segmentation,5,few-shot segmentation,112,1.0
Few-shot segmentation,5,few-shot segmentation model,116,0.9188430309295654
visual recognition,12,Visual Recognition,34,1.0000001192092896
Pre-trained Weights,15,Pre-trained weights,16,1.0000001192092896
Few-Shot Learning,17,Few-shot learning,26,1.0000001192092896
Few-shot image classification,21,Few-shot classification,36,0.910408079624176
Few-shot image segmentation,24,few-shot segmentation,112,0.9538875222206116
Few-shot image segmentation,24,few-shot segmentation model,116,0.8875752687454224
Semantic segmentation,25,semantic segmentation,33,1.0
Semantic segmentation,25,Semantic Segmentation,49,1.0
semantic segmentation,33,Semantic Segmentation,49,1.0
Image Segmentation,47,Image segmentation,100,1.0
Instance segmentation,52,Instance-level segmentation,56,0.9354373216629028
Instance segmentation,52,Large-scale instance segmentation,108,0.9162386059761047
Pixelwise binary segmentation,55,Pixelwise Binary Segmentation,57,1.0
Model III,83,Model II,89,0.8910993337631226
Model I,88,Model II,89,0.9066286683082581
Few-shot semantic segmentation,91,few-shot segmentation,112,0.8894989490509033
few-shot segmentation,112,few-shot segmentation model,116,0.9188430309295654
few-shot segmentation model,116,Baseline Few-shot Segmentation Model,117,0.931977391242981
Nodes: Few-shot segmentation<==>Few-shot image segmentation
A computer vision task focused on segmentation with limited training data.,1,The task of segmenting images with limited training data.,0,0.8797795176506042
The objective of segmenting images with limited training data.,5,The task of segmenting images with limited training data.,0,0.9550092220306396
The task of segmenting images with limited training data.,6,The task of segmenting images with limited training data.,0,1.0000001192092896
Nodes: Few-shot segmentation<==>Few-shot semantic segmentation
The objective of segmenting images with limited training data.,5,The objective of segmenting images with limited training data.,0,1.0
The task of segmenting images with limited training data.,6,The objective of segmenting images with limited training data.,0,0.9550092220306396
Nodes: Few-Shot Learning<==>Few-shot learning
An approach to machine learning where a model learns to perform a task with a limited number of training examples.,1,A machine learning paradigm where models learn from a limited number of examples.,0,0.8550649881362915
An approach to machine learning where a model learns to perform a task with a limited number of training examples.,2,A machine learning paradigm where models learn from a limited number of examples.,0,0.8550649881362915
Nodes: Semantic segmentation<==>semantic segmentation
The task of assigning a label to each pixel in an image.,0,"The task of assigning a label to each pixel in an image, identifying the object class it belongs to.",0,0.8743749260902405
Nodes: Semantic segmentation<==>Semantic Segmentation
The task of assigning a label to each pixel in an image.,0,The task of assigning a semantic label to each pixel in an image.,0,0.8824243545532227
Nodes: Image Segmentation<==>Image segmentation
"The task of partitioning a digital image into multiple segments, representing different objects or regions.",0,The task of partitioning a digital image into multiple segments.,0,0.8996531367301941
Nodes: few-shot segmentation model<==>Baseline Few-shot Segmentation Model
A model designed for few-shot segmentation tasks.,0,The specific model used as a starting point for few-shot segmentation in the paper.,0,0.8804295659065247
