entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Multi-task network (MTN),0,MTN (Multi-task Network),140,0.9703943729400635
Human detection,1,Human Detection,43,0.9999999403953552
Pose estimation,2,pose estimation,23,1.0000001192092896
Pose estimation,2,Pose Estimation,44,1.0000001192092896
Person re-identification (Re-ID),3,Person Re-ID,41,0.9219738245010376
Scale variation problem,4,Scale Variation Problem,83,1.0
Scale-normalized image and feature pyramids (SIFP),5,Scale-Normalized Image and Feature Pyramids (SIFP),13,1.0000003576278687
Scale-normalized image and feature pyramids (SIFP),5,Scale-normalized image and feature pyramid (SIFP),45,0.9812368154525757
Scale-normalized image and feature pyramids (SIFP),5,Scale-normalized image pyramid and feature pyramid (SIFP),74,0.9602338075637817
Scale-normalized image and feature pyramids (SIFP),5,SIFP (Scale-normalized Image and Feature Pyramid),141,0.9133302569389343
Occlusion-aware Re-ID feature strategy,6,Occlusion-aware Re-ID Strategy Techniques,12,0.9030383825302124
ResNet-18,8,ResNet18,123,0.9182283878326416
Scale-Normalized Image and Feature Pyramids (SIFP),13,Scale-normalized image and feature pyramid (SIFP),45,0.9812368154525757
Scale-Normalized Image and Feature Pyramids (SIFP),13,Scale-normalized image pyramid and feature pyramid (SIFP),74,0.9602338075637817
Scale-Normalized Image and Feature Pyramids (SIFP),13,SIFP (Scale-normalized Image and Feature Pyramid),141,0.9133302569389343
pose estimation,23,Pose Estimation,44,1.0000001192092896
multi-person pose estimation,27,Multi-person pose estimation,32,1.0000001192092896
pose tracking,28,Pose tracking,33,1.0000001192092896
Flow-based pose similarity,37,Flow-based pose similarity as metric,42,0.9441864490509033
Scale-normalized image and feature pyramid (SIFP),45,Scale-normalized image pyramid and feature pyramid (SIFP),74,0.9753862023353577
Scale-normalized image and feature pyramid (SIFP),45,SIFP (Scale-normalized Image and Feature Pyramid),141,0.9567607641220093
Articulated multi-person pose tracking,49,Articulated Multi-Person Pose Tracking in Videos,55,0.9454199075698853
Articulated Multi-Person Pose Tracking in Videos,55,Multi-person pose tracking in video,65,0.9391512870788574
Scale-normalized image pyramid and feature pyramid (SIFP),74,SIFP (Scale-normalized Image and Feature Pyramid),141,0.9278818368911743
Feature Pyramid,84,Feature pyramid,104,0.9999998211860657
Head networks,86,Head Network,107,0.9326142072677612
MTN network,98,MTN,100,0.9085075259208679
"Convolutional Layers (Pose Estimation Head, ResNet-50/101)",118,"Convolutional Layers (Pose Estimation Head, ResNet-18/MobileNet-v2)",120,0.9103653430938721
"Convolutional Layers (Re-ID Head, ResNet-50/101)",119,"Convolutional Layers (Re-ID Head, ResNet-18/MobileNet-v2)",121,0.8929416537284851
PoseTrack dataset,122,PoseTrack Dataset,133,1.0
Nodes: Human detection<==>Human Detection
The task of identifying and locating humans within an image or video.,0,The task of identifying and locating humans within an image or video frame.,0,0.9855913519859314
The task of identifying and locating humans within an image or video.,0,The task of identifying and locating human figures within an image or video.,1,0.9495291709899902
The task of identifying and locating humans within images or videos.,1,The task of identifying and locating humans within an image or video frame.,0,0.9783897995948792
The task of identifying and locating humans within images or videos.,1,The task of identifying and locating human figures within an image or video.,1,0.9444294571876526
The process of identifying and locating humans within an image or video.,3,The task of identifying and locating humans within an image or video frame.,0,0.9434635639190674
The process of identifying and locating humans within an image or video.,3,The task of identifying and locating human figures within an image or video.,1,0.9052847623825073
The objective of identifying and locating humans in images or videos.,4,The task of identifying and locating humans within an image or video frame.,0,0.9077494144439697
The objective of identifying and locating humans in images or videos.,4,The task of identifying and locating human figures within an image or video.,1,0.8604496121406555
Nodes: Pose estimation<==>Pose Estimation
The task of identifying the position of body parts in images or videos.,6,The task of determining the positions of key body joints or landmarks in an image or video frame.,0,0.8829581141471863
Nodes: Person re-identification (Re-ID)<==>Person Re-ID
The task of identifying a specific person across different camera views or time instances.,0,The task of re-identifying individuals across different camera views or time instances.,0,0.9271066188812256
The task of identifying a specific person across different camera views or time instances.,0,The task of re-identifying a specific person across different camera views or video frames.,1,0.9099746346473694
The task of identifying a specific person across different camera views or time instances.,0,The task of re-identifying a person across different camera views or time instances.,3,0.955004096031189
The task of identifying a specific person across different camera views or time instances.,0,The task of re-identifying a specific person across different camera views or within a video sequence.,4,0.8984029293060303
Nodes: Scale-normalized image and feature pyramids (SIFP)<==>Scale-Normalized Image and Feature Pyramids (SIFP)
A paradigm that exploits scale-normalized image and feature pyramids to address the scale variation problem.,0,"A paradigm that exploits scale-normalized image and feature pyramids to address the scale variation problem, boosting both performance and speed.",0,0.9415576457977295
Nodes: Occlusion-aware Re-ID feature strategy<==>Occlusion-aware Re-ID Strategy Techniques
