entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Image object classification,1,Image classification,38,0.911897599697113
Fast R-CNN,8,Faster R-CNN,10,0.9073317646980286
Region Proposal Network (RPN),11,Region Proposal Network,54,0.888517439365387
Scale dependent pooling (SDP) combined with cascaded region classifiers (CRC),14,scale dependent pooling (SDP) combined with cascaded region classifiers (CRC),21,1.0
conv5_3,17,conv4_3,46,0.9089333415031433
conv5_3,17,conv5,47,0.9088696837425232
Car Detection,23,Car detection,59,1.0000001192092896
ImageNet,25,imagenet,43,0.9999998807907104
object detection,32,Object Detection,35,1.0000001192092896
object detection,32,Object detection,42,1.0000001192092896
Object Detection,35,Object detection,42,1.0000001192092896
Nodes: Scale dependent pooling (SDP) combined with cascaded region classifiers (CRC)<==>scale dependent pooling (SDP) combined with cascaded region classifiers (CRC)
A high-accuracy method for identifying objects in the KITTI dataset.,0,A high-accuracy method for identifying objects in the KITTI dataset.,0,1.0
Nodes: conv5_3<==>conv4_3
"The 13th layer of VGG16, used as a feature representation in R-CNN.",2,"The 10th layer of VGG16, used as a feature representation in R-CNN.",0,0.9713958501815796
Nodes: object detection<==>Object Detection
The task of identifying and locating objects within an image.,0,The task of identifying and locating objects within an image.,1,1.0
Nodes: object detection<==>Object detection
The task of identifying and locating objects within an image.,0,The general task of identifying and locating objects within images.,1,0.97278892993927
Nodes: Object Detection<==>Object detection
The task of identifying and locating objects within an image.,1,The general task of identifying and locating objects within images.,1,0.97278892993927
