entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
MTN (Multi-Task Network),0,MTN (Multi-task network),32,1.0000001192092896
MTN (Multi-Task Network),0,MTN (Multi-task Network),58,1.0000001192092896
MTN (Multi-Task Network),0,Multi-task Network (MTN),66,0.9703943133354187
Human Detection,1,Human detection,52,0.9999998807907104
Pose Estimation,2,Pose estimation,21,1.0
Person Re-identification (Re-ID),3,Person Re-ID,51,0.9219735860824585
SIFP (Scale-Normalized Image and Feature Pyramids),4,SIFP (Scale-normalized Image and Feature Pyramid),60,0.9854749441146851
Multi-person pose estimation,12,Multi-person pose tracking,41,0.8976294994354248
Articulated Multi-Person Pose Tracking,18,Multi-person pose tracking,41,0.9320430159568787
Fast R-CNN,27,Faster R-CNN,28,0.9073317050933838
MTN (Multi-task network),32,MTN (Multi-task Network),58,1.0000001192092896
MTN (Multi-task network),32,Multi-task Network (MTN),66,0.9703943133354187
MTN (Multi-task Network),58,Multi-task Network (MTN),66,0.9703943133354187
Nodes: Human Detection<==>Human detection
The process of identifying and locating humans within an image or video.,0,The task of identifying and locating human figures within images or videos.,0,0.8916689157485962
Nodes: Pose Estimation<==>Pose estimation
The task of determining the position of key body joints in an image or video.,0,"The task of identifying the position of key points (e.g., joints) in an image.",2,0.8876568078994751
Nodes: Person Re-identification (Re-ID)<==>Person Re-ID
The task of identifying and tracking individuals across different camera views or time instances.,0,The task of re-identifying a person across different camera views or time instances.,0,0.8622446656227112
Nodes: Articulated Multi-Person Pose Tracking<==>Multi-person pose tracking
"The task of tracking the poses of multiple people in a video, considering the articulation of their bodies.",0,The task of tracking the poses of multiple people in a video sequence over time.,0,0.9126750826835632
