entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Concurrent activity recognition,0,Concurrent Activity Recognition,24,0.9999999403953552
Feature-to-activity attention,4,Feature-to-Activity Attention,16,1.0
Tri-axial self-attention encoder-decoder,5,Tri-axial Self-Attention Encoder-Decoder,17,1.0
Hockey dataset,6,Hockey Dataset,18,1.0000001192092896
Volleyball dataset,7,Volleyball Dataset,19,1.0
Charades dataset,8,Charades Dataset,20,1.0000001192092896
Nodes: Concurrent activity recognition<==>Concurrent Activity Recognition
The task of identifying multiple activities happening simultaneously in a video.,0,The objective of identifying multiple activities happening simultaneously within a video.,0,0.9392222166061401
"The primary focus of the research, involving the identification of multiple activities happening simultaneously in videos.",1,The objective of identifying multiple activities happening simultaneously within a video.,0,0.9007763266563416
Nodes: Feature-to-activity attention<==>Feature-to-Activity Attention
A novel attention mechanism used for feature extraction in the concurrent activity recognition model. It maintains unaggregated temporal information to preserve temporal ordering.,1,A novel attention mechanism used for feature extraction in the proposed concurrent activity recognition model. It maintains unaggregated temporal information to preserve temporal ordering.,0,0.9821711778640747
Nodes: Tri-axial self-attention encoder-decoder<==>Tri-axial Self-Attention Encoder-Decoder
A model used for multi-label prediction in the concurrent activity recognition model. It learns independent temporal associations for different activities and makes concurrent activity predictions while being aware of possible activity combinations.,1,"The core of the proposed model, used for multi-label prediction in concurrent activity recognition. It learns independent temporal associations for different activities and makes concurrent activity predictions while being aware of possible activity combinations.",0,0.9733889102935791
Nodes: Hockey dataset<==>Hockey Dataset
"A dataset used for evaluating concurrent activity recognition models, containing 12 activities.",0,"A dataset used to evaluate the proposed concurrent activity recognition model, containing 12 activities.",0,0.9599226117134094
"A dataset used to evaluate the concurrent activity recognition model, containing 12 activities.",1,"A dataset used to evaluate the proposed concurrent activity recognition model, containing 12 activities.",0,0.9849094748497009
Nodes: Volleyball dataset<==>Volleyball Dataset
"A dataset used for evaluating concurrent activity recognition models, containing 9 activities.",0,"A dataset used to evaluate the proposed concurrent activity recognition model, containing 9 activities.",0,0.9587388634681702
"A dataset used to evaluate the concurrent activity recognition model, containing 9 activities.",1,"A dataset used to evaluate the proposed concurrent activity recognition model, containing 9 activities.",0,0.9845539331436157
"A dataset used for concurrent activity recognition, compared against the proposed method.",3,"A dataset used to evaluate the proposed concurrent activity recognition model, containing 9 activities.",0,0.9182599782943726
Nodes: Charades dataset<==>Charades Dataset
"A dataset used for evaluating concurrent activity recognition models, containing 157 activities.",0,"A dataset used to evaluate the proposed concurrent activity recognition model, containing 157 activities.",0,0.9595929384231567
"A dataset used to evaluate the concurrent activity recognition model, containing 157 activities.",1,"A dataset used to evaluate the proposed concurrent activity recognition model, containing 157 activities.",0,0.9856936931610107
A dataset used for evaluating the performance of the proposed method in concurrent activity recognition.,3,"A dataset used to evaluate the proposed concurrent activity recognition model, containing 157 activities.",0,0.9181374311447144
