entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Multi-task network (MTN),0,MTN (Multi-task network),47,0.9703943133354187
Multi-task network (MTN),0,MTN (Multi-task Network),82,0.9703943133354187
Pose estimation,2,Pose Estimation,89,1.0
Person re-identification (Re-ID),3,Person Re-ID,26,0.9219735860824585
Scale-normalized image and feature pyramids (SIFP),4,Scale-normalized image and feature pyramid (SIFP),27,0.9812368154525757
Scale-normalized image and feature pyramids (SIFP),4,SIFP (Scale-normalized image pyramid and feature pyramid),48,0.9117076992988586
Scale-normalized image and feature pyramids (SIFP),4,SIFP (Scale-normalized Image and Feature Pyramid),83,0.9133302569389343
Pose tracking,10,Pose Tracking,35,1.0
Pose tracking,10,Human Pose Tracking,70,0.932416558265686
Multi-person pose estimation,11,Multi-person Pose Tracking,36,0.8976294994354248
Scale Variation Problem in Face Detection,20,Scale Variation Problem in Object Detection,21,0.8914129734039307
Scale-normalized image and feature pyramid (SIFP),27,SIFP (Scale-normalized image pyramid and feature pyramid),48,0.9508405327796936
Scale-normalized image and feature pyramid (SIFP),27,SIFP (Scale-normalized Image and Feature Pyramid),83,0.9567607045173645
Feature pyramid networks (FPN),28,FPN (Feature Pyramid Network),45,0.9366531372070312
Articulated multi-person pose tracking,30,Multi-person Pose Tracking,36,0.9320430159568787
Pose Tracking,35,Human Pose Tracking,70,0.932416558265686
Fast R-CNN,41,Faster R-CNN,42,0.9073314666748047
Object detection,43,Object Detection,57,1.0000001192092896
MTN (Multi-task network),47,MTN (Multi-task Network),82,1.0000001192092896
SIFP (Scale-normalized image pyramid and feature pyramid),48,SIFP (Scale-normalized Image and Feature Pyramid),83,0.9833215475082397
Person search datasets,65,Person Search Datasets,72,1.0000001192092896
PoseTrack dataset,73,PoseTrack Dataset,81,1.0
Nodes: Pose estimation<==>Pose Estimation
"The task of estimating the pose of a person, typically by identifying keypoints.",0,The task of identifying the keypoints of human poses in images or videos.,0,0.8690322637557983
The task of identifying and locating human poses within images or videos.,1,The task of identifying the keypoints of human poses in images or videos.,0,0.9276517033576965
The task of estimating the pose of a person in an image or video.,4,The task of identifying the keypoints of human poses in images or videos.,0,0.8717502355575562
Nodes: Person re-identification (Re-ID)<==>Person Re-ID
The task of identifying a person across different camera views or time instances.,0,The task of re-identifying a person across different camera views or time instances.,2,0.9690221548080444
Nodes: Pose tracking<==>Pose Tracking
The task of tracking the pose of a person over time in a video.,0,The task of tracking human poses across consecutive frames in a video sequence.,1,0.8569716215133667
Nodes: Scale Variation Problem in Face Detection<==>Scale Variation Problem in Object Detection
"The challenge of dealing with variations in the size of faces in images, which is a problem addressed by some methods.",0,"The challenge of dealing with variations in the size of objects in images, which is a problem addressed by some methods.",0,0.8715288639068604
Nodes: Articulated multi-person pose tracking<==>Multi-person Pose Tracking
"The task of tracking the poses of multiple people in videos, considering the articulation of their bodies.",0,The objective of identifying and tracking the poses of multiple individuals simultaneously within a video sequence.,0,0.8751665353775024
Nodes: Fast R-CNN<==>Faster R-CNN
A method that jointly predicts the class and coordinates of objects in an image.,0,A method that jointly predicts the class and coordinates of objects in an image.,0,1.0000001192092896
Nodes: PoseTrack dataset<==>PoseTrack Dataset
A dataset used for training and evaluating pose estimation and tracking tasks.,0,A dataset used for evaluating pose estimation and tracking methods.,0,0.9259766340255737
