entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Concurrent activity recognition,1,Concurrent Activity Recognition,25,0.9999998807907104
Feature-to-activity attention,2,Feature-to-Activity Attention,11,1.0000001192092896
Feature-to-activity attention,2,FEATURE-TO-ACTIVITY ATTENTION,16,1.0000001192092896
Tri-axial self-attention encoder-decoder,3,Tri-axial Self-Attention Encoder-Decoder,12,1.0
Tri-axial self-attention encoder-decoder,3,TRI-AXIAL SELF-ATTENTION ENCODER-DECODER,17,1.0
Hockey dataset,5,HOCKEY DATASET,13,1.0
Hockey dataset,5,Hockey Dataset,20,1.0
Volleyball dataset,6,VOLLEYBALL DATASET,14,1.0000001192092896
Charades dataset,7,CHARADES DATASET,15,1.0000001192092896
Feature-to-Activity Attention,11,FEATURE-TO-ACTIVITY ATTENTION,16,1.0000001192092896
Tri-axial Self-Attention Encoder-Decoder,12,TRI-AXIAL SELF-ATTENTION ENCODER-DECODER,17,1.0
HOCKEY DATASET,13,Hockey Dataset,20,1.0
VGG net,18,VGG Net,37,0.9999999403953552
Non-local neural network,30,Non-local Neural Network,46,1.0000001192092896
Nodes: Concurrent activity recognition<==>Concurrent Activity Recognition
The task of identifying and understanding multiple activities happening simultaneously in a video.,2,The task of identifying and understanding multiple activities happening simultaneously in a video.,0,1.0
The task of identifying and understanding multiple activities happening simultaneously in a video.,3,The task of identifying and understanding multiple activities happening simultaneously in a video.,0,1.0
Nodes: Volleyball dataset<==>VOLLEYBALL DATASET
A dataset used for evaluating activity recognition models.,1,"A dataset used for evaluating the proposed concurrent activity recognition model, containing 9 activities.",0,0.8737603425979614
Nodes: Charades dataset<==>CHARADES DATASET
A dataset used for evaluating activity recognition models.,1,"A dataset used for evaluating the proposed concurrent activity recognition model, containing 157 activities.",0,0.8778858184814453
Nodes: Feature-to-Activity Attention<==>FEATURE-TO-ACTIVITY ATTENTION
A mechanism for feature extraction designed to preserve temporal ordering in video-based activity recognition.,0,A mechanism for feature extraction designed to preserve temporal ordering in video-based activity recognition.,0,1.0
Nodes: Tri-axial Self-Attention Encoder-Decoder<==>TRI-AXIAL SELF-ATTENTION ENCODER-DECODER
"A deep learning architecture used for multi-label prediction in concurrent activity recognition, enabling the model to learn independent temporal associations and predict activity combinations.",0,"A deep learning architecture used for multi-label prediction in concurrent activity recognition, enabling the model to learn independent temporal associations and predict activity combinations.",0,1.0
