entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
sentiment analysis,0,Sentiment Analysis,39,1.0
transfer learning,3,Transfer Learning,40,0.9999999403953552
Discriminative fine-tuning,10,Discriminative Fine-tuning,21,0.9999999403953552
Slanted triangular learning rates,11,Slanted Triangular Learning Rates,20,1.0000001192092896
Gradual unfreezing,12,Gradual Unfreezing,22,1.0
Nodes: sentiment analysis<==>Sentiment Analysis
"The task of determining the emotional tone or attitude expressed in a piece of text, central to the FinBERT model's application in financial NLP.",0,"The task of determining the emotional tone or attitude expressed in a piece of text, central to the FinBERT model's application in financial NLP.",0,1.0
"The task of determining the emotional tone or attitude expressed in a piece of text, central to the FinBERT model's application in financial NLP.",1,"The task of determining the emotional tone or attitude expressed in a piece of text, central to the FinBERT model's application in financial NLP.",0,1.0
"The task of determining the emotional tone or attitude expressed in a piece of text, central to the FinBERT model's application in financial NLP.",2,"The task of determining the emotional tone or attitude expressed in a piece of text, central to the FinBERT model's application in financial NLP.",0,1.0
"The task of determining the emotional tone or attitude expressed in a piece of text, central to the FinBERT model's application in financial NLP.",3,"The task of determining the emotional tone or attitude expressed in a piece of text, central to the FinBERT model's application in financial NLP.",0,1.0
"The task of determining the emotional tone or attitude expressed in a piece of text, central to the FinBERT model's application in financial NLP.",4,"The task of determining the emotional tone or attitude expressed in a piece of text, central to the FinBERT model's application in financial NLP.",0,1.0
Nodes: transfer learning<==>Transfer Learning
"A machine learning technique used to leverage knowledge gained from one task to improve performance on a related task, applied in the development of FinBERT.",1,"A machine learning technique used to leverage knowledge gained from one task to improve performance on a related task, applied in the development of FinBERT.",0,1.0
"A machine learning technique used to leverage knowledge gained from one task to improve performance on a related task, applied in the development of FinBERT.",2,"A machine learning technique used to leverage knowledge gained from one task to improve performance on a related task, applied in the development of FinBERT.",0,1.0
"A machine learning technique used to leverage knowledge gained from one task to improve performance on a related task, applied in the development of FinBERT.",4,"A machine learning technique used to leverage knowledge gained from one task to improve performance on a related task, applied in the development of FinBERT.",0,1.0
