entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Faster R-CNN,1,Fast R-CNN,8,0.9073315858840942
conv4_3,15,conv5_3,16,0.9089334011077881
conv4_3,15,Conv3_3,17,0.9229941964149475
conv4_3,15,Conv5_3,18,0.9089334011077881
conv4_3,15,Conv4_3,25,1.0
conv5_3,16,Conv3_3,17,0.8882863521575928
conv5_3,16,Conv5_3,18,1.0000001192092896
conv5_3,16,conv5,21,0.9088696837425232
conv5_3,16,Conv4_3,25,0.9089334011077881
Conv5_3,18,conv5,21,0.9088696837425232
Conv5_3,18,Conv4_3,25,0.9089334011077881
Nodes: conv4_3<==>conv5_3
"A convolutional layer within the VGG16 architecture, used for feature extraction.",0,"A convolutional layer within the VGG16 architecture, used for feature extraction.",0,1.0
The 10th layer in the VGG16 CNN architecture. The paper investigates its impact on car detection accuracy within the Faster R-CNN framework.,1,The 13th layer in the VGG16 CNN architecture. The paper investigates its impact on car detection accuracy within the Faster R-CNN framework.,1,0.977867841720581
Nodes: conv4_3<==>Conv3_3
"A convolutional layer within the VGG16 architecture, used for feature extraction.",0,"A convolutional layer within the VGG16 CNN architecture, used for feature extraction.",0,0.9658171534538269
Nodes: conv4_3<==>Conv5_3
"A convolutional layer within the VGG16 architecture, used for feature extraction.",0,"A convolutional layer within the VGG16 CNN architecture, used for feature extraction.",0,0.9658172130584717
Nodes: conv5_3<==>Conv3_3
"A convolutional layer within the VGG16 architecture, used for feature extraction.",0,"A convolutional layer within the VGG16 CNN architecture, used for feature extraction.",0,0.9658171534538269
Nodes: conv5_3<==>Conv5_3
"A convolutional layer within the VGG16 architecture, used for feature extraction.",0,"A convolutional layer within the VGG16 CNN architecture, used for feature extraction.",0,0.9658172130584717
Nodes: Conv5_3<==>Conv4_3
"The 13th layer in the VGG16 CNN architecture, used as a feature extractor in the R-CNN model.",2,"The 10th layer in the VGG16 CNN architecture, used as a feature extractor in the R-CNN model.",0,0.9591451287269592
