entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Sentiment analysis,3,Sentiment Analysis,103,1.0000001192092896
Financial PhraseBank,5,Financial Phrasebank,104,1.0000001192092896
Financial sentiment analysis,14,Financial news sentiment classification,25,0.8851850032806396
Discriminative fine-tuning,30,Discriminative Fine-tuning,36,0.9999999403953552
Slanted triangular learning rates,31,Slanted Triangular Learning Rates,37,1.0000001192092896
Gradual unfreezing,32,Gradual Unfreezing,38,1.0
Gradual unfreezing,32,Gradual unfreezing (GU),106,0.885400116443634
Gradual Unfreezing,38,Gradual unfreezing (GU),106,0.885400116443634
GLoVe,43,GLoVE,50,1.0
BERT Configurations,46,BERT Configuration,47,0.9197179079055786
Classification,54,classification,80,1.0000001192092896
Transformer encoders,59,Transformer Encoders,62,0.9999999403953552
language modeling task,60,Language Modeling Task,63,1.0
next sentence prediction,61,Next Sentence Prediction,66,1.0
Nodes: Financial PhraseBank<==>Financial Phrasebank
A dataset used for sentiment analysis in the financial domain.,0,A dataset used for sentiment analysis in the financial domain.,0,1.0
A dataset used for financial sentiment analysis.,1,A dataset used for sentiment analysis in the financial domain.,0,0.9746309518814087
A dataset used for sentiment analysis of financial news.,2,A dataset used for sentiment analysis in the financial domain.,0,0.9581418037414551
Nodes: Slanted triangular learning rates<==>Slanted Triangular Learning Rates
A learning rate schedule used in ULMFit.,0,"A learning rate schedule used in ULMFit that starts with a small learning rate, increases it linearly, and then decreases it linearly.",0,0.9059005975723267
A technique used during fine-tuning to improve model performance and prevent catastrophic forgetting.,1,"A technique used during fine-tuning to prevent catastrophic forgetting, as proposed by Howard and Ruder (2018).",3,0.8696061968803406
