entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Financial PhraseBank,4,Financial Phrasebank,72,1.000000238418579
Text classification,10,text classification,24,0.9999999403953552
GloVe,20,GLoVE,38,1.0
question answering,26,Question answering,77,1.0
Discriminative Fine-tuning,28,Discriminative fine-tuning,59,0.9999999403953552
Discriminative Fine-tuning,28,discriminative finetuning,84,0.8925538659095764
Slanted Triangular Learning Rates,29,Slanted triangular learning rates,58,0.9999999403953552
Slanted Triangular Learning Rates,29,Slanted Triangular Learning Rate,80,0.9697095155715942
Gradual Unfreezing,30,Gradual unfreezing,60,1.0
Gradual Unfreezing,30,Gradual unfreezing (GU),74,0.8853999376296997
Bidirectional Language Model,31,Bi-directional Language Model,34,0.888220489025116
next sentence prediction,41,Next Sentence Prediction,46,1.0
Slanted triangular learning rates,58,Slanted Triangular Learning Rate,80,0.9697095155715942
Discriminative fine-tuning,59,discriminative finetuning,84,0.8925538659095764
Gradual unfreezing,60,Gradual unfreezing (GU),74,0.8853999376296997
Slanted triangular learning rate (STL),73,Slanted Triangular Learning Rate,80,0.8859787583351135
Slanted triangular learning rate (STL),73,slanted triangular learning rate (STL),82,1.0
Slanted Triangular Learning Rate,80,slanted triangular learning rate (STL),82,0.8859787583351135
Nodes: Financial PhraseBank<==>Financial Phrasebank
A dataset used for financial sentiment analysis.,0,A dataset used for sentiment analysis in the financial domain.,0,0.9746309518814087
A dataset used for sentiment analysis of financial news.,2,A dataset used for sentiment analysis in the financial domain.,0,0.9581418037414551
Nodes: Text classification<==>text classification
The task of categorizing text into predefined classes or categories.,0,The task of categorizing text into predefined classes or categories.,0,1.0
Nodes: Bidirectional Language Model<==>Bi-directional Language Model
"A type of language model used in ELMo, which considers context from both directions (forward and backward) in a sequence.",0,"A language model that considers context from both directions (forward and backward) in a sequence, used in ELMo.",0,0.884048342704773
