entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Inference speed,0,Inference Speed,6,0.9999999403953552
Convolutional Neural Networks (CNN),3,Convolutional Neural Networks (CNNs),45,0.9700842499732971
Model size,11,Model Size,33,1.0
Image recognition,16,Image Recognition,23,0.9999999403953552
Video analytics,17,Video Analytics,24,1.0000001192092896
Autonomous driving,18,Autonomous Driving,25,1.0000001192092896
Sparse CNNs,20,Sparse CNN,30,0.9367862343788147
Arithmetic intensity,26,Arithmetic Intensity,57,1.0
Sparse convolution,27,Sparse Convolution Limitations,42,0.8832310438156128
"2,371 images per second",39,"1,120 images per second",40,0.9602954983711243
"2,371 images per second",39,Images per second,50,0.9142019748687744
"2,371 images per second",39,IMAGES PER SECOND,61,0.9142019748687744
"1,120 images per second",40,Images per second,50,0.9203870296478271
"1,120 images per second",40,IMAGES PER SECOND,61,0.9203870296478271
SpMDM (sparse matrix and dense matrix multiplication),44,Sparse matrix and dense matrix multiplication (SpMDM),54,0.9729703664779663
Images per second,50,IMAGES PER SECOND,61,1.0
FC Decay Multiplier 1,66,FC Decay Multiplier 0.1,67,0.9674803018569946
FC Decay Multiplier 1,66,FC Decay Multiplier 0.01,68,0.9434947967529297
Nodes: Model size<==>Model Size
"The amount of memory a trained CNN model occupies, a key performance indicator, especially on resource-constrained platforms.",0,"The amount of memory required to store a CNN's parameters, a key performance indicator.",2,0.8785139918327332
"A key performance indicator for CNNs, referring to the amount of memory the model occupies.",2,"A key performance indicator (KPI) for CNNs, representing the amount of memory required to store the model's parameters.",0,0.9174860119819641
"A key performance indicator for CNNs, referring to the amount of memory the model occupies.",2,"The amount of memory required to store a CNN's parameters, a key performance indicator.",2,0.9162023067474365
"A key performance indicator for CNNs, representing the amount of memory the model occupies, and a target for reduction.",5,"A key performance indicator (KPI) for CNNs, representing the amount of memory required to store the model's parameters.",0,0.8657966256141663
Nodes: Image recognition<==>Image Recognition
A computer vision task where a model identifies objects or features within an image.,0,A computer vision task where a model identifies and classifies objects within an image.,0,0.9584368467330933
Nodes: Video analytics<==>Video Analytics
The process of analyzing video data to extract meaningful information.,0,"The process of analyzing video data to extract meaningful insights, often involving object detection, tracking, and activity recognition.",0,0.8562578558921814
Nodes: Sparse CNNs<==>Sparse CNN
CNNs that incorporate sparsity to reduce model size and/or accelerate classification speed.,0,A Convolutional Neural Network that utilizes sparsity to reduce model size and accelerate classification speed.,2,0.8524867296218872
CNNs that incorporate sparsity to reduce model size and accelerate computation.,1,Convolutional Neural Networks optimized for sparsity to reduce model size and improve classification speed.,0,0.8594300746917725
CNNs that incorporate sparsity to reduce model size and accelerate computation.,1,A Convolutional Neural Network that utilizes sparsity to reduce model size and accelerate classification speed.,2,0.8630601763725281
CNNs with sparsity applied to reduce model size and increase classification speed.,2,Convolutional Neural Networks optimized for sparsity to reduce model size and improve classification speed.,0,0.8866150379180908
CNNs with sparsity applied to reduce model size and increase classification speed.,2,A Convolutional Neural Network with sparsity applied to reduce model size and accelerate classification speed.,1,0.863451361656189
CNNs with sparsity applied to reduce model size and increase classification speed.,2,A Convolutional Neural Network that utilizes sparsity to reduce model size and accelerate classification speed.,2,0.877551794052124
CNNs that utilize sparsity to reduce model size and accelerate classification speed.,3,Convolutional Neural Networks optimized for sparsity to reduce model size and improve classification speed.,0,0.8895114660263062
CNNs that utilize sparsity to reduce model size and accelerate classification speed.,3,A Convolutional Neural Network with sparsity applied to reduce model size and accelerate classification speed.,1,0.8519469499588013
CNNs that utilize sparsity to reduce model size and accelerate classification speed.,3,A Convolutional Neural Network that utilizes sparsity to reduce model size and accelerate classification speed.,2,0.8970759510993958
"Nodes: 2,371 images per second<==>1,120 images per second"
The AlexNet classification throughput achieved by the optimized sparse CNN implementation.,0,The AlexNet classification throughput achieved by the optimized sparse CNN implementation.,0,1.0000001192092896
Nodes: FC Decay Multiplier 1<==>FC Decay Multiplier 0.1
A multiplier applied to the weight decay for fully connected layers.,0,A multiplier applied to the weight decay for fully connected layers.,0,1.0000001192092896
Nodes: FC Decay Multiplier 1<==>FC Decay Multiplier 0.01
A multiplier applied to the weight decay for fully connected layers.,0,A multiplier applied to the weight decay for fully connected layers.,0,1.0000001192092896
