entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Sentiment Analysis,0,Sentiment analysis,28,1.0
Sentiment Classification,3,Sentiment classification,60,1.0000001192092896
Financial Domain,7,Financial domain,40,1.0000001192092896
Transfer Learning,10,Transfer learning,34,1.0000001192092896
Financial NLP Tasks,13,Financial NLP,46,0.9328051805496216
Catastrophic Forgetting,23,Catastrophic forgetting,56,1.0000001192092896
Discriminative Fine-tuning,26,Discriminative fine-tuning,31,0.9999999403953552
Slanted Triangular Learning Rates,27,Slanted triangular learning rates,32,0.9999999403953552
Word embeddings,30,Word Embeddings,74,1.0
Gradual unfreezing,33,Gradual Unfreezing (GU),81,0.8853999376296997
Text Classification,37,Text classification,38,0.9999999403953552
AWD-LSTM,41,AWD - LSTM,49,1.0000001192092896
Slanted Triangular Learning Rate (STL),80,Slanted triangular learning rate (STL),84,1.0
Nodes: Sentiment Classification<==>Sentiment classification
"The task of classifying text based on its sentiment, a key application for FinBERT.",2,"The task of classifying text based on its sentiment (positive, negative, or neutral), a key application for FinBERT.",0,0.9575302600860596
Nodes: Financial NLP Tasks<==>Financial NLP
"The broader category of natural language processing applications within the financial domain that FinBERT is designed to address, including but not limited to sentiment analysis.",0,"The application area of NLP focused on financial text analysis, which FinBERT is designed for.",0,0.8614177703857422
Nodes: Catastrophic Forgetting<==>Catastrophic forgetting
A phenomenon where a neural network rapidly forgets previously learned information upon learning new information.,0,The tendency of a neural network to rapidly forget previously learned information when learning new information.,0,0.9157524108886719
The tendency of a neural network to rapidly forget previously learned information upon learning new information.,1,The tendency of a neural network to rapidly forget previously learned information when learning new information.,0,0.9968082904815674
Nodes: Gradual unfreezing<==>Gradual Unfreezing (GU)
A technique used in ULMFit to gradually unfreeze layers of a pre-trained model during fine-tuning.,0,A technique used to fine-tune a pre-trained model by gradually unfreezing layers.,0,0.874775767326355
