entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Financial PhraseBank,4,Financial Phrasebank,35,1.0
LSTM classifier,21,LSTM classifiers,34,0.8975011110305786
TRC financial corpus,23,TRC 2-financial corpus,30,0.9368285536766052
Discriminative Fine-tuning,32,Discriminative fine-tuning,41,0.9999999403953552
Discriminative Fine-tuning,32,discriminative finetuning,48,0.8925539255142212
Gradual Unfreezing,33,Gradual unfreezing (GU),40,0.8853998780250549
Slanted triangular learning rate (STL),39,only with slanted triangular learning rate (STL),46,0.9079931378364563
Discriminative fine-tuning,41,discriminative finetuning,48,0.8925539255142212
FinBERT-task,42,FinBERT - task,49,1.0000001192092896
FinBERT-domain,43,FinBERT - domain,50,0.9999999403953552
Nodes: Financial PhraseBank<==>Financial Phrasebank
"A dataset used for financial sentiment analysis, created by Malo et al. (2014).",0,A dataset used for sentiment analysis in the financial domain.,0,0.9148625731468201
Nodes: TRC financial corpus<==>TRC 2-financial corpus
A financial corpus used for pre-training the AWD-LSTM language model.,0,A financial corpus used for further pre-training the AWD-LSTM language model in the ULMFit classifier.,0,0.9075663685798645
