entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
MTN (Multi-task Network),0,MTN (Multi-Task Network),33,1.000000238418579
Pose Estimation,2,Pose estimation,27,0.9999999403953552
Person Re-identification (Re-ID),3,Person Re-ID,50,0.9219735860824585
SIFP (Scale-normalized Image and Feature Pyramids),4,SIFP (Scale-normalized image pyramid and feature pyramid),34,0.9748291969299316
SIFP (Scale-normalized Image and Feature Pyramids),4,SIFP (Scale-normalized Image and Feature Pyramid),51,0.9854750037193298
Feature Pyramid Networks (FPN),10,FPN (Feature Pyramid Network),32,0.9366530776023865
Faster R-CNN,28,Fast R-CNN,29,0.9073317050933838
SIFP (Scale-normalized image pyramid and feature pyramid),34,SIFP (Scale-normalized Image and Feature Pyramid),51,0.9833216071128845
Person search datasets,41,person search datasets,44,1.0
Nodes: MTN (Multi-task Network)<==>MTN (Multi-Task Network)
"An end-to-end network designed for human detection, pose estimation, and person re-identification tasks simultaneously.",0,"A unified network that performs human detection, pose estimation, and person Re-ID simultaneously.",0,0.8756572008132935
Nodes: Person Re-identification (Re-ID)<==>Person Re-ID
The task of identifying and tracking individuals across different camera views or time instances.,0,The task of re-identifying a person across different camera views or time instances.,0,0.8622446656227112
Nodes: Person search datasets<==>person search datasets
"Datasets composed by images within multi-person and corresponding ID annotation, used for training the head network for human detection, pose estimation and person Re-ID.",0,"Datasets composed by images within multi-person and corresponding ID annotation, used for training the head network.",0,0.8916378021240234
