entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Knowledge distillation (KD),3,Knowledge Distillation (KD),25,1.0
Data augmentation,12,Data Augmentation,43,1.0
Data augmentation,12,Data Augmentation (DA),51,0.9258518218994141
Prediction-layer distillation,33,Prediction Layer Distillation,59,0.9547894597053528
General distillation,35,General Distillation (GD),50,0.8972369432449341
Task-specific distillation,36,Task-specific Distillation (TD),49,0.9535989761352539
Data Augmentation,43,Data Augmentation (DA),51,0.9258517026901245
Nodes: Knowledge distillation (KD)<==>Knowledge Distillation (KD)
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,"A method used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,0.9961214065551758
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",1,1.0
