entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Model Size,2,Model size,21,1.0000001192092896
Fully Connected Layers,3,FULLY CONNECTED LAYERS,14,1.0000001192092896
Fully Connected Layers,3,Fully connected layers,19,1.0000001192092896
FULLY CONNECTED LAYERS,14,Fully connected layers,19,1.0000001192092896
CONVOLUTION LAYERS,15,Convolution layers,20,1.0000001192092896
HOLISTIC SPARSECNN,16,Holistic SparseCNN,43,0.9999999403953552
CLASSIFICATION SPEED,18,Classification speed,22,0.9999999403953552
CLASSIFICATION SPEED,18,Classification Speed,40,0.9999999403953552
Classification speed,22,Classification Speed,40,0.9999999403953552
Sparse convolution,26,Sparse Convolution Challenges,32,0.8924793004989624
Direct Sparse Convolution Algorithm,30,Direct sparse convolution algorithm,35,1.0
Nodes: CLASSIFICATION SPEED<==>Classification speed
"The speed at which a CNN can classify input data, a key performance metric.",0,"The rate at which a CNN can classify inputs, a key performance metric targeted for improvement.",1,0.9014579057693481
"The speed at which a CNN can classify input data, a key performance metric.",0,"A key performance metric for CNNs, representing the speed at which the model can classify images.",2,0.9069689512252808
