entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Accuracy,0,ACCURACY,17,1.0
Speed,1,SPEED,18,1.0000001192092896
Model Size,2,MODEL SIZE,19,1.0
Model Size,2,Model size,23,1.0
Fully Connected Layers,4,Fully connected layers,20,1.0000001192092896
Convolution Layers,5,Convolution layers,21,1.0000001192092896
MODEL SIZE,19,Model size,23,1.0
Direct sparse convolution,27,Direct Sparse Convolution Algorithm,43,0.9298473000526428
Direct sparse convolution,27,DIRECT SPARSE CONVOLUTION,49,1.0
AlexNet,30,ALEXNET,56,1.0
Xeon,32,XEON,50,1.0000001192092896
Atom,33,ATOM,51,1.0
Reducing Model Size,34,Model Size Reduction,46,0.9570522308349609
Direct Sparse Convolution Algorithm,43,DIRECT SPARSE CONVOLUTION,49,0.9298473000526428
Nodes: Direct sparse convolution<==>Direct Sparse Convolution Algorithm
A specific algorithm presented in the paper to speed up sparse convolution operations.,1,A specific algorithm presented in the paper to speed up CNNs by directly performing sparse convolution operations.,1,0.8941395282745361
Nodes: AlexNet<==>ALEXNET
A specific CNN architecture used as a test case in the paper.,1,A specific CNN architecture used as a test case in the paper.,0,1.0000001192092896
Nodes: Direct Sparse Convolution Algorithm<==>DIRECT SPARSE CONVOLUTION
A specific algorithm presented in the paper to speed up CNNs by directly performing sparse convolution operations.,1,"A key algorithm presented in the paper, likely used for efficient computation in sparse CNNs.",0,0.8630582690238953
