entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
General Distillation (GD),1,General Distillation,22,0.8972368240356445
Task-specific Distillation (TD),2,Task-specific Distillation,23,0.9535989165306091
Task-specific Distillation (TD),2,Task-specific distillation,77,0.9535989165306091
Transformer distillation method,8,Transformer distillation,27,0.9674111604690552
Transformer distillation method,8,Transformer-layer distillation,60,0.9009911417961121
Data Augmentation (DA),13,Data Augmentation,24,0.9258518218994141
Attention matrices,18,Attention matrix,33,0.9457842111587524
Task-specific Distillation,23,Task-specific distillation,77,1.0000001192092896
Transformer distillation,27,Transformer-layer distillation (No Trm),56,0.8847477436065674
Transformer distillation,27,Transformer-layer distillation,60,0.9141108989715576
Embedding-layer distillation,31,embedding-layer distillation (No Emb),57,0.9191829562187195
Prediction-layer distillation,32,Prediction-layer Distillation,37,1.0
Prediction-layer distillation,32,prediction-layer distillation (No Pred),58,0.958349347114563
Prediction-layer Distillation,37,prediction-layer distillation (No Pred),58,0.958349347114563
Model size,39,Model Size,62,1.0
Transformer-layer distillation (No Trm),56,Transformer-layer distillation,60,0.9542005658149719
Nodes: Task-specific Distillation (TD)<==>Task-specific Distillation
"The second stage of the two-stage learning framework in TinyBERT, used during fine-tuning for specific tasks.",3,"The second stage of the two-stage learning framework in TinyBERT, performed during fine-tuning on a task-specific dataset.",0,0.8866226673126221
"A stage in the two-stage learning framework where TinyBERT is fine-tuned on a task-specific dataset, often with data augmentation.",4,"The second stage of the two-stage learning framework in TinyBERT, performed during fine-tuning on a task-specific dataset.",0,0.872804582118988
"The second stage of the two-stage learning framework, where TinyBERT is fine-tuned on a specific task, improving its performance.",5,"The second stage of the two-stage learning framework in TinyBERT, performed during fine-tuning on a task-specific dataset.",0,0.9102802872657776
A stage in the two-stage TinyBERT learning framework focused on fine-tuning the model for specific tasks.,6,"The second stage of the two-stage learning framework in TinyBERT, performed during fine-tuning on a task-specific dataset.",0,0.9045203924179077
Nodes: Task-specific Distillation (TD)<==>Task-specific distillation
"The second stage of the two-stage learning framework, where TinyBERT is fine-tuned on a specific task, improving its performance.",5,"A stage in the two-stage learning framework where TinyBERT is fine-tuned on specific tasks, such as those in the GLUE benchmark.",0,0.8722025752067566
Nodes: Data Augmentation (DA)<==>Data Augmentation
"A method used to extend the task-specific training set, often employed during task-specific distillation.",2,"A technique used to increase the diversity of the training data, potentially employed during either General Distillation or Task-specific Distillation to improve TinyBERT's performance.",0,0.8531084656715393
