entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Image object classification,1,Image classification,37,0.911897599697113
Fast R-CNN,7,Faster R-CNN,16,0.9073317050933838
Region proposal network (RPN),8,Region Proposal Network (RPN),25,1.0000001192092896
Region proposal network (RPN),8,Region Proposal Network,50,0.8885176181793213
CONV3_3,17,CONV5_3,18,0.8882864117622375
CONV3_3,17,conv5_3,42,0.8882864117622375
CONV3_3,17,conv4_3,48,0.9229941368103027
CONV3_3,17,Conv4_3,58,0.9229941368103027
CONV3_3,17,Conv5_3,59,0.8882864117622375
CONV5_3,18,conv5_3,42,1.0000001192092896
CONV5_3,18,conv4_3,48,0.9089332222938538
CONV5_3,18,conv5,49,0.9088695645332336
CONV5_3,18,Conv4_3,58,0.9089332222938538
CONV5_3,18,Conv5_3,59,1.0000001192092896
CONV5_3,18,Conv5,60,0.9088695645332336
Region Proposal Network (RPN),25,Region Proposal Network,50,0.8885176181793213
Object detection,26,Object Detection,33,1.0
Convolutional layers,39,Convolutional Layers,46,1.0
conv5_3,42,conv4_3,48,0.9089332222938538
conv5_3,42,conv5,49,0.9088695645332336
conv5_3,42,Conv4_3,58,0.9089332222938538
conv5_3,42,Conv5_3,59,1.0000001192092896
conv5_3,42,Conv5,60,0.9088695645332336
conv4_3,48,Conv1,57,0.8872796297073364
conv4_3,48,Conv4_3,58,1.0
conv4_3,48,Conv5_3,59,0.9089332222938538
conv5,49,Conv5_3,59,0.9088695645332336
conv5,49,Conv5,60,1.0
Conv1,57,Conv4_3,58,0.8872796297073364
Conv5_3,59,Conv5,60,0.9088695645332336
Nodes: CONV3_3<==>CONV5_3
"A specific convolutional layer within the VGG16 architecture, used in the SDP+CRC method for object detection.",0,"Another specific convolutional layer within the VGG16 architecture, used in the SDP+CRC method for object detection.",0,0.9766136407852173
Nodes: Object detection<==>Object Detection
The task of identifying and locating objects within an image.,0,The task of identifying and locating objects within an image.,1,1.0
Nodes: conv5_3<==>conv4_3
"The 13th layer of VGG16, used as a feature representation in R-CNN.",1,"The 10th layer of VGG16, used as a feature representation in R-CNN.",0,0.9713959097862244
Nodes: conv5_3<==>Conv4_3
"The 13th layer of VGG16, used as a feature representation in R-CNN.",1,"The 10th layer of the VGG16 CNN, used as a feature representation in the R-CNN model.",0,0.936470091342926
Nodes: conv5_3<==>Conv5_3
"The 13th layer of VGG16, used as a feature representation in R-CNN.",1,"The 13th layer of the VGG16 CNN, used as a feature representation in the R-CNN model.",0,0.9700621366500854
Nodes: conv4_3<==>Conv4_3
"The 10th layer of VGG16, used as a feature representation in R-CNN.",0,"The 10th layer of the VGG16 CNN, used as a feature representation in the R-CNN model.",0,0.9676298499107361
Nodes: conv4_3<==>Conv5_3
"The 10th layer of VGG16, used as a feature representation in R-CNN.",0,"The 13th layer of the VGG16 CNN, used as a feature representation in the R-CNN model.",0,0.9434443116188049
