entity_1_name,entity_1_index,entity_2_name,entity_2_index,similarity_score
Transformer distillation,2,Transformer Layer Distillation,42,0.9180212616920471
Knowledge distillation (KD),3,Knowledge Distillation (KD),22,1.0
Knowledge distillation (KD),3,Knowledge Distillation,87,0.9177774786949158
Knowledge Distillation (KD),22,Knowledge Distillation,87,0.9177774786949158
Multi-head attention (MHA),24,Multi-head Attention (MHA),32,1.0
Multi-head attention (MHA),24,Multi-Head Attention (MHA),40,1.0
Attention matrix (A),26,Attention Matrix (A),34,1.0000001192092896
Embedding-layer distillation,27,Embedding Layer Distillation,35,0.9623880982398987
Embedding-layer distillation,27,Embedding-Layer Distillation,43,1.0
Prediction-layer distillation,28,Prediction Layer Distillation,36,0.9547896385192871
Prediction-layer distillation,28,Prediction-Layer Distillation,44,1.0000001192092896
General distillation,30,General Distillation,55,1.0000001192092896
General distillation,30,General Distillation (GD),58,0.8972368240356445
Task-specific distillation,31,Task-Specific Distillation,56,1.0
Task-specific distillation,31,Task-specific Distillation (TD),57,0.9535989761352539
Multi-head Attention (MHA),32,Multi-Head Attention (MHA),40,1.0
Fully Connected Feed-forward Network (FFN),33,Fully Connected Feed-Forward Network (FFN),41,1.0000001192092896
Embedding Layer Distillation,35,Embedding-Layer Distillation,43,0.9623880982398987
Prediction Layer Distillation,36,Prediction-Layer Distillation,44,0.9547896385192871
Attention-based Distillation,37,Attention Based Distillation,45,0.9880487322807312
Data Augmentation,50,Data Augmentation (DA),59,0.9258519411087036
General Distillation,55,General Distillation (GD),58,0.8972368240356445
Task-Specific Distillation,56,Task-specific Distillation (TD),57,0.9535989761352539
Nodes: Knowledge distillation (KD)<==>Knowledge Distillation (KD)
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, simpler model (student).",0,"A method used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,0.9697957634925842
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, simpler model (student).",0,"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",1,0.9725821018218994
Nodes: Knowledge distillation (KD)<==>Knowledge Distillation
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, simpler model (student).",0,"A method used to transfer knowledge from a larger, more complex model (teacher) to a smaller, simpler model (student). This involves training the student model to mimic the behavior of the teacher model, often by matching the output probabilities or intermediate representations.",0,0.8928788304328918
Nodes: Knowledge Distillation (KD)<==>Knowledge Distillation
"A method used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",0,"A method used to transfer knowledge from a larger, more complex model (teacher) to a smaller, simpler model (student). This involves training the student model to mimic the behavior of the teacher model, often by matching the output probabilities or intermediate representations.",0,0.8719103336334229
"A technique used to transfer knowledge from a larger, more complex model (teacher) to a smaller, more efficient model (student).",1,"A method used to transfer knowledge from a larger, more complex model (teacher) to a smaller, simpler model (student). This involves training the student model to mimic the behavior of the teacher model, often by matching the output probabilities or intermediate representations.",0,0.8709321022033691
Nodes: Multi-head Attention (MHA)<==>Multi-Head Attention (MHA)
"A sub-layer within a Transformer layer that allows the model to attend to different parts of the input sequence simultaneously. It calculates a weighted sum of values, where the weights are computed using the softmax function applied to the attention matrices.",0,"A sub-layer within a Transformer layer that allows the model to attend to different parts of the input sequence. It calculates a weighted sum of values, where the weights are computed using the softmax function applied to the attention matrices.",0,0.9963889718055725
Nodes: Attention-based Distillation<==>Attention Based Distillation
A distillation method that uses the attention matrix as the fitting target to transfer linguistic knowledge from the teacher BERT to the student TinyBERT.,0,A distillation method that uses the attention matrix as the fitting target to transfer linguistic knowledge from the teacher BERT to the student TinyBERT.,0,1.0
